year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
1993,pt,Portugal,Anabela,A Cidade Até Ser Dia,10.0,11.0,10.0,60.0,,,Marco Quelhas;Paulo de Carvalho;Pedro Abrantes,,De madrugada saio para rua\nA cidade está à minha frente\nE de repente a cidade é minha e tua\nA cidade é de toda a gente\n\nEntre um gin e um beijo\nVamos nós de bar em bar\nSinto tudo o que vejo\nHá um brilho no ar\n\nQuando cai a noite na cidade\nHá sempre um sonho e há magia\nÀ noite na cidade\nHá sempre um sonho até ser dia\n\nAs cores da noite\nDão um brilho à cidade\nTrazem luz até se fazer dia\n\nEntre a lua e o sol\nVamos nós de rua em rua\nAmanhã de manhã\nJá será outro dia\n\nQuando cai a noite na cidade\nHá sempre um sonho e há magia\nÀ noite na cidade\nHá sempre um sonho até ser dia\n\n(Quando cai a noite na cidade)\n(Há sempre um sonho e há magia)\nÀ noite na cidade\nHá sempre um sonho\n\nQuando cai a noite na cidade\nHá sempre um sonho e há magia\nÀ noite na cidade\nHá sempre um sonho\nAté ser dia,https://youtube.com/watch?v=T32AD9n8enA
1993,es,Spain,Eva Santamaria,Hombres,11.0,22.0,11.0,58.0,,,Carlos Toro;Christian de Walden;Ralf Steinman,Carlos Toro,"Todos los hombres son tan egoístas\nQue han confundido macho con machista\nTodos los hombres son tan presumidos\nQue han olvidado ser agradecidos\n\nEllos son así por naturaleza\nViven dominados por su vanidad\nCorren impulsados por sus ansias de ganar\nY nada más\nPonen el cerebro, nunca el corazón\nVuelan como cuervos a tu alrededor\nY al sexo llaman amor\n\nEllos son así desde la prehistoria\nSiguen los caprichos de su voluntad\nCuando tienen todo, siempre quieren mucho más\nEs lo normal\n\nDigan lo que digan, tienen la razón\nHagan lo que hagan, te lo digo yo\nNo saben pedir perdón\n\nTodos los hombres son desordenados\nY siguen siendo niños malcriados\nTodos los hombres son tan especiales\nQue han conseguido ser todos iguales\n\nPero si no están, nos sentimos solas\nDicen palabritas con sabor a miel\nCosas tan bonitas que nos hacen suspirar\nY enloquecer\n\nHombres y mujeres en la intimidad\nSon como dos faros en la oscuridad\nComo dos misterios parar desvelar\nSon complementarios como guerra y paz\nComo sol y luna, como tierra y mar\nSon irresistibles, son como un imán\nQue al mundo hace girar\n\nDigan lo que digan, tienen la razón\nHagan lo que hagan, te lo digo yo\nNo saben pedir perdón\n\nHombres y mujeres en la intimidad\nSon como dos faros en la oscuridad\nComo dos misterios parar desvelar\nSon complementarios como guerra y paz\nComo sol y luna, como tierra y mar\nSon irresistibles, son como un imán\nQue al mundo hace girar\n\nHombres y mujeres en la intimidad\nSon como dos faros en la oscuridad\nComo dos misterios parar desvelar\nSon complementarios como guerra y paz\nComo sol y luna, como tierra y mar\nSon irresistibles, son como un imán\nQue al mundo hace girar",https://youtube.com/watch?v=u0RquEz8HLk
1993,it,Italy,Enrico Ruggeri,Sole D'europa,12.0,1.0,12.0,45.0,,,Enrico Ruggeri,,"Corrono in macchina, giocano a prendersi\nLungo una strada bagnata dai bar\nGiocano a vivere ma si consumano\nE i giorni non cambiano mai\n\nE la prima luce arriva, là dalla periferia\nE piccole case li portano via\nE i sogni non cambiano mai\n\nSbrigati, sole, fatti vedere\nSparano ancora ma aspettano te\nPosaci un raggio sul cuore, se scopri dov'è\nSorgi per me, sali con me, scaldami ancora\n\nNon si conoscono, però si assomigliano\nE i sogni non cambiano mai\n\nSe ti prendono la mano, cercano la compagnia\nMa il vento e la guerra li portano via\nMa i sogni non cambiano mai\n\nSvegliati, sole, fatti sentire\nOggi nessuno domanda di te\nCopri di luce l'Europa, ricordi dov'è?\nVieni con me, vola con me, scaldami ancora\n\nCambiano divisa e colore\nMa le anime stanche aspettano il sole\nE dicono che verrà\nCredono che verrà\n\nSvegliaci, sole, facci capire\nQuanto dolore hai portato con te\nDonaci un raggio di luce nel buio che c'è\nSorgi per noi, sali con noi, scaldaci ancora",https://youtube.com/watch?v=c031tXnbdms
1993,is,Iceland,Inga,þá Veistu Svarið,13.0,9.0,13.0,42.0,,,Jon Kjell Seljeseth,Friðrik Sturluson,"Opnaðu augun, sjáðu hvar þú ert\nÉg er og bíð þín þar\nHugurinn ber þig aðra leið en hvert?\nEnn heldur' af stað brenna spurningar\n\nÉg bíð\nÞú leitar svarar út um allt\nHvar endar þessi ferð?\nTil hvers er farið?\nÞá líða ár\nOg láta uppi lítið ráð\nEf leitarðu til mín\nÞá veistu svarið\n\nÞví ert að hlaupa, leita langt og skammt?\nÉg leynist þér ei, ég er allsstaðar\n\nÉg bíð\nÞú leitar svarar út um allt?\nHvar endar þessi ferð?\nTil hvers er farið\nÞá líða ár\nOg láta uppi lítið ráð\nEf leitarðu til mín\nÞá veistu svarið\n\nÉg bíð\nÞú leitar svarar út um allt\nEf leitarðu til mín\nÞá veistu svarið",https://youtube.com/watch?v=Vd8IuSxYjrI
1993,at,Austria,Tony Wegas,Maria Magdalena,14.0,10.0,14.0,32.0,,,Christian Kolonovits;Johann Bertl,Thomas Spitzer,"Maria Magdalena – gib mir deine Macht\nFür immer und nicht nur für eine Nacht\n\nWie ein Donner ohne Warnung, wie der jüngste Tag\nWie die Sintflut, mehr als ich ertrag\nBist du über mich gekommen, hast mich überfahr'n\nHast mein Herz im Sturm genommen, wie ein Orkan\n\nHimmel oder Hölle\nWo du herkommst ist mir gleich\nBeides in dir, Gut und Böse\nMacht mich arm und reich\n\nMaria Magdalena – du bist Glück und Leid\nMaria Magdalena – schenk' mir die Ewigkeit\nMaria Magdalena – gib mir deine Macht\nFür immer und nicht nur für eine Nacht\n\nDeine Augen schrei'n nach Liebe\nSehnsucht heißt dein Blick\nImmer weiter, niemals mehr zurück\nDu bist eine der Sirenen, die Odysseus sah\nIch bind' mich los und stell' mich der Gefahr\n\nNur wer leidet ist am Leben\nWer nichts fühlt ist tot\nSchmerzen nehmen, Liebe geben\nDas ist mein Gebot\n\nMaria Magdalena – du bist Glück und Leid\nMaria Magdalena – schenk' mir die Ewigkeit\nMaria Magdalena – gib mir deine Macht\nFür immer und nicht nur für eine Nacht\n\nMaria Magdalena – du bist Glück und Leid\nMaria Magdalena – schenk' mir die Ewigkeit\nMaria Magdalena – gib mir deine Macht\nFür immer und nicht nur für eine Nacht",https://youtube.com/watch?v=d7jZwYC1WsY
1993,hr,Croatia,Put,Don't Ever Cry,15.0,21.0,15.0,31.0,,,Andrej Basa,Đorđe Novković,"Tisuće snova dalekih, ruža u srcima zaspalih\nLeptira tisuće šarenih, k'o duše nevinih\n\nOsamnaest godina, moga Ivana\nMoli za njega, pjesmo anđela\n\nDon't ever cry, don't ever cry \nNever say goodbye, never say goodbye \nDon't ever cry, don't ever cry \nNever say goodbye, never say goodbye \n\nOsamnaest godina, moga Ivana\nMoli za njega, pjesmo anđela\n\nMir daj nam ti, mir daj nam ti\nNebo ljubavi, nebo ljubavi\nMir daj nam ti, mir daj nam ti\nNebo ljubavi, nebo ljubavi\n\nDon't ever cry, don't ever cry \nNever say goodbye, never say goodbye \nDon't ever cry, don't ever cry \nNever say goodbye, never say goodbye \n\nDon't ever cry, my Croatian sky",https://youtube.com/watch?v=NqBcDIzfID8
1993,ba,Bosnia & Herzegovina,Fazla,Sva Bol Svijeta,16.0,18.0,16.0,27.0,,,Edin Dervišhalidović,Edin Dervišhalidović;Fahrudin Pecikoza-Peca,"Ja ne mogu skinuti zvijezde sa neba\nNe mogu naći put, put do svemira\nAl' ti mogu ovu pjesmu poslati\nDa znaš da sam živ, ljubavi\n\nKad se noćas na mom licu suze zalede\nNeću dati da me strah sa sobom povede\nJa još imam snage sam da pobijedim\nDa smo zajedno, lakše bilo bi\n\nSva bol svijeta je noćas u Bosni\nOstajem da bolu prkosim\nI nije me strah stati pred zid\nJa znam da zapjevam, ja znam da pobijedim\n\nKad se noćas na mom licu suze zalede\nNeću dati da me strah sa sobom povede\nKo će mjesto mene stražu čuvati\nDa se nikada zlo ne ponovi?\n\nSva bol svijeta je noćas u Bosni\nOstajem da bolu prkosim\nI nije me strah stati pred zid\nJa znam da zapjevam, ja znam da pobijedim\n\nSva bol svijeta je noćas u Bosni\nOstajem da bolu prkosim\nI nije me strah stati pred zid\nJa znam da zapjevam, ja znam da pobijedim",https://youtube.com/watch?v=DREeDXs9ijc
1993,fi,Finland,Katri-Helena,Tule Luo,17.0,17.0,17.0,20.0,,,Matti Puurtinen,Jukka Saarinen,"Tule luo, ole poutapilvi taivaan\nTule luo, ole kaste aamun maan\nTule luo, tule noustaan ilmalaivaan\nTule luo, tule juostaan maailmaan\n\nTule luo, tule hiljaa, tule salaa\nTule luo, tummaan iltaan valo tuo\nTule luo, kaunein liekki hetken palaa\nTule luo, tule luo, tule luo\n\nKuunnellaan, katsellaan, kuljetaan\nTule luo, aikaa pieni hetki on vaan\nTule luo, ovet kohta suljetaan\nHuomaan poutapilven taivaan, tule luo\n\nKuunnellaan, katsellaan, kuljetaan\nTule luo, aikaa pieni hetki on vaan\nTule luo, ovet kohta suljetaan\nHuomaan poutapilven taivaan, tule luo\n\nTule luo, koske niinkuin aalto rantaa\nTule luo, rauha sielun kuohuun tuo\nTule luo, tuuli toiveen kauas kantaa\nTule luo, tule luo, tule luo\n\nKuunnellaan, katsellaan, kuljetaan\nTule luo, aikaa pieni hetki on vaan\nTule luo, ovet kohta suljetaan\nHuomaan poutapilven taivaan, tule luo\n\nKuunnellaan, katsellaan, kuljetaan\nTule luo, aikaa pieni hetki on vaan\nTule luo, ovet kohta suljetaan\nHuomaan poutapilven taivaan, tule luo\n\nTule luo",https://youtube.com/watch?v=ktoLl7T-GUA
1993,de,Germany,Münchener Freiheit,Viel Zu Weit,18.0,3.0,18.0,18.0,,,Stefan Zauner,,"Irgendwo in Zeit und Raum\nMuss es ferne Welten geben\nUnberührt und schön und doch erfüllt mit Leben\n\nLeben ohne Angst und Not\nOhne Hass und Neid zu spüren\nSterne, hell und klar, dass man sie fast berühren kann\nIch glaub daran\n\nDoch das ist viel zu weit\nDraussen in der Dunkelheit\nViel zu weit\nHier ist unsere Wirklichkeit\n\nIrgendwo in diesem Traum\nMuss es ferne Wünsche geben\nKeiner ist so tief wie unser Wunsch nach Leben\n\nLeben wie im Paradies\nOhne dafür zu bezahlen\nDas man wie ein Bild in tausend Farben malen kann\nIch glaub daran\n\nDoch das ist viel zu weit\nDraussen in der Dunkelheit\nViel zu weit\nHier ist unsere Wirklichkeit\n\nViel zu weit\nWeiter als es jemals war\nViel zu weit\nUnd dabei zum Greifen nah\n\nViel zu weit\nDraussen in der Dunkelheit\nViel zu weit\nHier ist unsere Wirklichkeit\n\nIrgendwo in Zeit und Raum\nHat es eine Welt gegeben\nUnberührt und schön, und damit fing das Leben an\nUnd was kam dann?\nUnd was kam dann?",https://youtube.com/watch?v=27lAakfqrkI
1993,cy,Cyprus,Kyriakos Zymboulakis & Demos Van Beke,Mi Stamatas,19.0,23.0,19.0,17.0,,,Aristos Moskovakis,Rodoula Papalambrianou,"Sti zoi mas oli erhomaste yimni\nIdhio telos mas orizi ke arhi\nMa ine kapii apo mas, i zitiani tis haras\n\nMi stamatas, stus anthropus na dhinis voithia\nMi prospernas, mi fovase na dhis ta sindrimia\nKi an ti zoi ti pligoni sihna i alithia\nMi stamatas, mi stamatas\n\nOsa ehis tosa eho, adhelfe\nMa ine ki ali pu dhen yelasan pote\nIn' to vlema tus tholo, ke sikonune stavro\n\nMi stamatas, stus anthropus na dhinis voithia\nMi prospernas, mi fovase na dhis ta sindrimia\nKi an ti zoi ti pligoni sihna i alithia\nMi stamatas, mi stamatas\n\nKi an ti zoi ti pligoni sihna i alithia\nMi stamatas, mi stamatas\nKi an ti zoi ti pligoni sihna i alithia\nMi stamatas, mi stamatas\n\nMi stamatas, mi stamatas, mi stamatas",https://youtube.com/watch?v=UfzBpo0exAQ
1993,lu,Luxembourg,Modern Times,Donne-moi Une Chance,20.0,15.0,20.0,11.0,,,Jimmy Martin;Patrick Hippert,,"Whoa... ooh...\n\nSeule, le regard dans la nuit\nUne étoile qui brille, peut-être pour moi\nPas facile de dire que ma vie chavire\nJ'ai besoin de toi\nC'est un jeu que l'on doit vivre\nJe veux savoir si la partie est perdue\nMais je veux encore y croire\nTe dire très fort tous mes espoirs\n\nDonne-moi une chance de te dire\nLes mots pour te conduire\nSur les chemins de tes désirs\nDonne-moi une chance de te dire\nLes mots pour te séduire\nVivre à nouveau tous nos plaisirs\n\nDréi méng Welt an eng kleng léiw Suerg\nSief méng Rous, déi och ëmmer fir mech bléit\nSief mäi Stär an der Nuecht\nMais je veux encore y croire\nTe dire très fort tous mes espoirs\n\nDonne-moi une chance de te dire\nLes mots pour te conduire\nSur les chemins de tes désirs\nDonne-moi une chance de te dire\nLes mots pour te séduire\nVivre à nouveau tous nos plaisirs\n\nDemain, peut-être, tu t'en iras très loin\nMais donne-moi ma chance, j'ai tant besoin de toi\n\nDonne-moi une chance de te dire\nLes mots pour te conduire\nSur les chemins de tes désirs\nDonne-moi une chance de te dire\nLes mots pour te séduire\nVivre à nouveau tous nos plaisirs",https://youtube.com/watch?v=-TmWX8Ck_Nk
1993,tr,Turkey,"Burak Aydos, Öztürk Baybora & Serter",Esmer Yarim,21.0,2.0,21.0,10.0,,,Burak Aydos,,"Dua dua dua du...\n\nDal dididal didaldal didal...\nDal dididal didaldal didal...\nDal dididal didaldal didal...\nDiba daba diba duba du...\n\nSeni görmez\nDuymaz olaydım\nBir bilsen o günden\nBeri bir başkayım\n\nHa... sanki (sanki, sanki) çarpıldım (çarpıldım)\nHatta (hatta) sarsıldım (sarsıldım)\nÇok fena (çok fena) kaptırdım (kaptırdım)\nGaliba (galiba) sana aşığım\n\nHa... esmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), tatlı şirin (tatlı şirin)\nEsmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), tatlı şirin (tatlı şirin)\n\nZaten deliydim\nŞimdi divaneyim\nAteş-i aşkına\nPervaneyim bak ne haldeyim\n\nHa... sanki (sanki, sanki) çarpıldım (çarpıldım)\nHatta (hatta) sarsıldım (sarsıldım)\nÇok fena (çok fena) kaptırdım (kaptırdım)\nGaliba (galiba) sana aşığım\n\nHa... esmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), tatlı şirin (tatlı şirin)\nEsmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), tatlı şirin\n\nEsmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), tatlı şirin (tatlı şirin)\nEsmer yarim (esmer yarim), nazlı narin (nazlı narin)\nEsmer yarim (esmer yarim), ah... tatlı şirin\n\nDududu dudum...",https://youtube.com/watch?v=uvfEJQWQBrw
1993,dk,Denmark,Tommy Seebach Band,Under Stjernerne På Himlen,22.0,5.0,22.0,9.0,,,Tommy Seebach,Keld Heick,"Jeg sætter mig på kanten af din seng, og du ler til mig\nOg verden svinder ind til ingenting, når jeg ser på dig\nDu ligger li' så musestille og virker ubeskriv'ligt lille\nImellem dine mange sjove dyr, men i drømmelegen\nFinder vi to vejen ud mod nye eventyr\n\nUnder stjernerne på himlen, sejler du med mig\nLuk nu stille dine øjne, så er vi på vej\nVi sejler over vandet og ind i drømmelandet, du og jeg\n\nOg hvis du bli'r skræmt af vinden, kysser jeg dig blidt på kinden\nHvor du end er i fantasi'n, vil jeg altid være her hos dig min kære\nLæg nu trygt din hånd i min\n\nUnder stjernerne på himlen, sejler du med mig\nLuk nu stille dine øjne, så er vi på vej\nVi sejler over vandet og ind i drømmelandet, du og jeg\nDrømmelandet, du og jeg\n(Sejler, sejler ind i drømme, drømme, drømmelandet, du og jeg)",https://youtube.com/watch?v=EB5YJlVcI-s
1993,si,Slovenia,1X Band,Tih Dezeven Dan,22.0,16.0,22.0,9.0,,,Cole Moretti,Tomaž Kosec,"Tih deževen dan, zaprem oči, potujem daleč stran\nČez pretekle dni narišem senco in že me več ni\n\nKako dobro se zlivam v ta svet, ki me omamlja\nKako vase potegne me čas, ki ne obstaja\n\nKaj bi svet brez sanj\n(Kaj bi?)\nKo gre sreča tja v en dan?\nKaj bi čas brez sanj?\n(Kaj bi?)\nSaj življenje bilo bi zaman\n\nKaj bi svet brez sanj\n(Kaj bi?)\nKo gre sreča tja v en dan?\nKaj bi čas brez sanj?\nČas brez sanj\n\nModro je nebo tam v daljavi sliši se zvon\nV sapi jutranji še en revež za mano hiti\n\nKako dobro se zlivam v ta svet, ki me omamlja\nKako vase potegne me čas, ki ne obstaja\n\nKaj bi svet brez sanj\n(Kaj bi?)\nKo gre sreča tja v en dan?\nKaj bi čas brez sanj?\n(Kaj bi?)\nSaj življenje bilo bi zaman\n\nKaj bi svet brez sanj\n(Kaj bi?)\nKo gre sreča tja v en dan?\nKaj bi čas brez sanj?\nČas brez sanj",https://youtube.com/watch?v=ZJKnD9k3soU
1993,il,Israel,Lakahat Shiru,Shiru,24.0,24.0,24.0,4.0,,,Shaike Paikov,David Chris;Yoram Taharlev,"Al gdot haYarden beyamim acherim\nGadalti bein od anashim shesharim\nHem sharu balaila hacham kedei le'oded et rucham\nVehem shehish'iru li et hashirim sheli\n\nShiru, shiru begaron nichar\nAl tash'iru koach lamachar\nShiru, shiru vehadliku esh\nKi hashir hu kol ma sheyesh\n\nShiru, shiru begaron nichar\nAl tash'iru koach lamachar\nShiru, shiru vehadliku esh\nKi hashir hu kol ma sheyesh\n\nUme'az hashirim melavim et chaiai\nAni shara tamid im achai vere'ai\nShirat harabim hachama tuchal lehapil kol choma\nVeliftoach levavot, linto'a ahavot\n\nShiru, shiru begaron nichar\nAl tash'iru koach lamachar\nShiru, shiru vehadliku esh\nKi hashir hu kol ma sheyesh\n\nSing a song, sing till you can no more\nLet the world know what you're singing for\nSing a song, oh, sing it loud and high\nTill it reaches up to the sky\n\nHa'arets shinta et dmuta verucha\nAch shirat harabim lo ibda et kocha\nHazemer haze melaked vehu shenish'ar lanu ed\nUvechol dor vador, ha'am nose mizmor\n\nShiru, shiru begaron nichar\nAl tash'iru koach lamachar\nShiru, shiru vehadliku esh\nKi hashir hu kol ma sheyesh\nMa sheyesh\n\nSing a song, sing till you can no more\nLet the world know what you're singing for\nSing a song, oh, sing it loud and high\nTill it reaches up to the sky\n\nLet the world know\nSing a song",https://youtube.com/watch?v=E1P26y7voL0
1993,be,Belgium,Barbara,Iemand Als Jij,25.0,7.0,25.0,3.0,,,Marc Vliegen,Tobana,"Ik heb nog nooit iemand zo lief gehad\nAl m'n twijfels zijn voorgoed voorbij\nNooit had ik eerder dat fijn gevoel\nJij bent alles wat ik bedoel\n\nIn je ogen zie ik dat hemelsblauw\nEen warm gevoel waar ik van hou\nIk heb nog nooit iemand zo lief gehad\nZo een iemand als jij\n\nWaar ik ook ben, jij zult bij me zijn\nMet jou vind ik steeds de juiste weg\nOh... ik heb nog nooit iemand zo lief gehad\nZo een iemand als jij\n\nJij zult altijd in mijn gedachten zijn\nWat er ook met ons gebeuren mag\nWeet heel zeker dat ik op je wacht\nZelfs in 't midden van de nacht\n\nJij geeft mij vleugels, dat vrije gevoel\nDat is het nu juist wat ik bedoel\nIk heb nog nooit iemand zo lief gehad\nZo een iemand als jij\nZo een iemand als...\n\nIemand als jij",https://youtube.com/watch?v=pIRN5fO-20M
